group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
aead/encrypt,aead_par_split_rustcrypto_aes_256_blake3_par_034,1073741824,1073741824,bytes,27832303.0,ns,1
aead/encrypt,aead_par_split_rustcrypto_aes_256_blake3_par_034,1073741824,1073741824,bytes,27413080.0,ns,1
aead/encrypt,aead_par_split_rustcrypto_aes_256_blake3_par_034,1073741824,1073741824,bytes,27385199.0,ns,1
aead/encrypt,aead_par_split_rustcrypto_aes_256_blake3_par_034,1073741824,1073741824,bytes,27449411.0,ns,1
aead/encrypt,aead_par_split_rustcrypto_aes_256_blake3_par_034,1073741824,1073741824,bytes,27487310.0,ns,1
aead/encrypt,aead_par_split_rustcrypto_aes_256_blake3_par_034,1073741824,1073741824,bytes,27411160.0,ns,1
aead/encrypt,aead_par_split_rustcrypto_aes_256_blake3_par_034,1073741824,1073741824,bytes,27432950.0,ns,1
aead/encrypt,aead_par_split_rustcrypto_aes_256_blake3_par_034,1073741824,1073741824,bytes,27379220.0,ns,1
aead/encrypt,aead_par_split_rustcrypto_aes_256_blake3_par_034,1073741824,1073741824,bytes,27567911.0,ns,1
aead/encrypt,aead_par_split_rustcrypto_aes_256_blake3_par_034,1073741824,1073741824,bytes,27505680.0,ns,1
aead/encrypt,aead_par_split_rustcrypto_aes_256_blake3_par_034,1073741824,1073741824,bytes,27373299.0,ns,1
aead/encrypt,aead_par_split_rustcrypto_aes_256_blake3_par_034,1073741824,1073741824,bytes,27383730.0,ns,1
aead/encrypt,aead_par_split_rustcrypto_aes_256_blake3_par_034,1073741824,1073741824,bytes,27402840.0,ns,1
aead/encrypt,aead_par_split_rustcrypto_aes_256_blake3_par_034,1073741824,1073741824,bytes,27364739.0,ns,1
aead/encrypt,aead_par_split_rustcrypto_aes_256_blake3_par_034,1073741824,1073741824,bytes,27410530.0,ns,1
aead/encrypt,aead_par_split_rustcrypto_aes_256_blake3_par_034,1073741824,1073741824,bytes,27490190.0,ns,1
aead/encrypt,aead_par_split_rustcrypto_aes_256_blake3_par_034,1073741824,1073741824,bytes,27537721.0,ns,1
aead/encrypt,aead_par_split_rustcrypto_aes_256_blake3_par_034,1073741824,1073741824,bytes,27394820.0,ns,1
aead/encrypt,aead_par_split_rustcrypto_aes_256_blake3_par_034,1073741824,1073741824,bytes,27385890.0,ns,1
aead/encrypt,aead_par_split_rustcrypto_aes_256_blake3_par_034,1073741824,1073741824,bytes,27616612.0,ns,1
aead/encrypt,aead_par_split_rustcrypto_aes_256_blake3_par_034,1073741824,1073741824,bytes,27480030.0,ns,1
aead/encrypt,aead_par_split_rustcrypto_aes_256_blake3_par_034,1073741824,1073741824,bytes,27396210.0,ns,1
aead/encrypt,aead_par_split_rustcrypto_aes_256_blake3_par_034,1073741824,1073741824,bytes,27452110.0,ns,1
aead/encrypt,aead_par_split_rustcrypto_aes_256_blake3_par_034,1073741824,1073741824,bytes,27461530.0,ns,1
aead/encrypt,aead_par_split_rustcrypto_aes_256_blake3_par_034,1073741824,1073741824,bytes,27532561.0,ns,1
aead/encrypt,aead_par_split_rustcrypto_aes_256_blake3_par_034,1073741824,1073741824,bytes,27540181.0,ns,1
aead/encrypt,aead_par_split_rustcrypto_aes_256_blake3_par_034,1073741824,1073741824,bytes,27438690.0,ns,1
aead/encrypt,aead_par_split_rustcrypto_aes_256_blake3_par_034,1073741824,1073741824,bytes,27397449.0,ns,1
aead/encrypt,aead_par_split_rustcrypto_aes_256_blake3_par_034,1073741824,1073741824,bytes,27396880.0,ns,1
aead/encrypt,aead_par_split_rustcrypto_aes_256_blake3_par_034,1073741824,1073741824,bytes,27329189.0,ns,1
aead/encrypt,aead_par_split_rustcrypto_aes_256_blake3_par_034,1073741824,1073741824,bytes,27405350.0,ns,1
aead/encrypt,aead_par_split_rustcrypto_aes_256_blake3_par_034,1073741824,1073741824,bytes,27371650.0,ns,1
aead/encrypt,aead_par_split_rustcrypto_aes_256_blake3_par_034,1073741824,1073741824,bytes,27442000.0,ns,1
aead/encrypt,aead_par_split_rustcrypto_aes_256_blake3_par_034,1073741824,1073741824,bytes,27423580.0,ns,1
aead/encrypt,aead_par_split_rustcrypto_aes_256_blake3_par_034,1073741824,1073741824,bytes,27380629.0,ns,1
aead/encrypt,aead_par_split_rustcrypto_aes_256_blake3_par_034,1073741824,1073741824,bytes,27454900.0,ns,1
aead/encrypt,aead_par_split_rustcrypto_aes_256_blake3_par_034,1073741824,1073741824,bytes,27444951.0,ns,1
aead/encrypt,aead_par_split_rustcrypto_aes_256_blake3_par_034,1073741824,1073741824,bytes,27401799.0,ns,1
aead/encrypt,aead_par_split_rustcrypto_aes_256_blake3_par_034,1073741824,1073741824,bytes,27421510.0,ns,1
aead/encrypt,aead_par_split_rustcrypto_aes_256_blake3_par_034,1073741824,1073741824,bytes,27468851.0,ns,1
aead/encrypt,aead_par_split_rustcrypto_aes_256_blake3_par_034,1073741824,1073741824,bytes,27422650.0,ns,1
aead/encrypt,aead_par_split_rustcrypto_aes_256_blake3_par_034,1073741824,1073741824,bytes,27466510.0,ns,1
aead/encrypt,aead_par_split_rustcrypto_aes_256_blake3_par_034,1073741824,1073741824,bytes,27402660.0,ns,1
aead/encrypt,aead_par_split_rustcrypto_aes_256_blake3_par_034,1073741824,1073741824,bytes,27398659.0,ns,1
aead/encrypt,aead_par_split_rustcrypto_aes_256_blake3_par_034,1073741824,1073741824,bytes,27399869.0,ns,1
aead/encrypt,aead_par_split_rustcrypto_aes_256_blake3_par_034,1073741824,1073741824,bytes,27416750.0,ns,1
